STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/13/2000,7.38,0.01,,,72,79,64,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/14/2000,7.16,0,,,74,84,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/15/2000,10.29,0,,,76,89,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/16/2000,7.61,0,,,67,79,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/17/2000,8.72,0.84,,,67,74,59,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/18/2000,8.05,0.03,,,66,75,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/19/2000,5.37,0,,,64,73,54,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/20/2000,7.38,0,,,66,74,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/21/2000,8.72,0,,,66,77,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/22/2000,7.83,0,,,76,85,67,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/23/2000,5.59,0.01,,,,,,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/24/2000,3.58,0,,,72,83,60,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/25/2000,4.47,0,,,70,83,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/26/2000,4.92,0.01,,,71,80,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/27/2000,9.4,0,,,70,79,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/28/2000,8.5,0.01,,,73,83,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/29/2000,8.5,0,,,75,83,67,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/30/2000,8.05,0,,,76,85,67,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/31/2000,9.17,0,,,80,91,68,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/1/2000,5.59,0,,,79,92,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/2/2000,6.26,0,,,78,89,67,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/3/2000,7.38,0,,,75,82,67,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/4/2000,12.97,0,,,60,70,49,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/5/2000,11.18,0,,,59,68,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/6/2000,6.49,0,,,58,75,41,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/7/2000,10.29,0,,,72,87,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/8/2000,5.14,0.06,,,75,83,67,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/9/2000,11.41,0.01,,,74,83,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/10/2000,11.41,0,,,78,84,72,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/13/2000,,0,,,68,79,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/14/2000,8.5,0.44,,,62,73,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/15/2000,10.07,0,,,52,62,42,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/16/2000,5.59,0,,,53,67,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/17/2000,7.61,0,,,64,78,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/18/2000,8.05,0,,,68,85,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/19/2000,11.41,0,,,74,85,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/20/2000,10.07,0.47,,,56,63,48,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/21/2000,7.61,0,,,53,63,42,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/22/2000,8.28,0.75,,,60,70,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/23/2000,7.83,0.08,,,63,72,54,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/24/2000,11.41,0.14,,,52,58,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/25/2000,8.5,0,,,48,55,40,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/26/2000,7.16,0,,,54,69,38,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/27/2000,6.93,0,,,57,70,43,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/28/2000,4.47,0,,,51,64,37,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/29/2000,9.62,0,,,59,74,43,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/30/2000,11.18,0,,,63,77,48,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/1/2000,16.33,0,,,70,82,58,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/2/2000,12.53,0,,,65,80,50,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/3/2000,6.71,1.17,,,57,72,42,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/4/2000,10.51,0.26,,,56,62,50,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/5/2000,9.4,0.18,,,52,59,45,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/6/2000,13.2,0,,,39,46,32,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/7/2000,13.87,0.03,,,39,48,29,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/8/2000,10.07,0,,,36,44,28,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/9/2000,7.61,0,,,42,57,26,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/10/2000,6.93,0,,,45,62,28,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/11/2000,3.8,0,,,50,66,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/12/2000,9.4,0,,,53,73,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/13/2000,11.63,0,,,62,77,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/14/2000,9.4,0.02,,,66,74,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/15/2000,5.59,0.07,,,54,63,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/16/2000,4.03,0,,,49,59,38,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/17/2000,3.8,0.01,,,51,63,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/18/2000,6.26,0,,,53,69,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/19/2000,8.05,0,,,61,75,46,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/20/2000,9.17,0,,,60,75,44,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/21/2000,6.71,0,,,57,69,45,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/22/2000,4.7,0,,,56,68,43,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/23/2000,3.8,0.08,,,64,70,57,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/24/2000,4.25,0.01,,,64,69,58,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/25/2000,6.71,0,,,62,66,57,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/26/2000,10.51,0.01,,,68,75,60,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/27/2000,10.29,0,,,61,71,50,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/28/2000,10.07,0,,,44,54,33,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/29/2000,8.05,0,,,45,57,32,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/30/2000,9.17,0,,,54,64,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/31/2000,6.93,0,,,60,70,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/1/2000,11.86,0,,,66,74,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/2/2000,7.16,0.22,,,53,63,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/3/2000,10.51,0,,,47,58,35,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/4/2000,4.25,0,,,44,55,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/5/2000,10.51,0,,,46,60,32,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/6/2000,16.78,1.4,,,50,54,46,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/7/2000,11.86,0,,,48,57,38,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/8/2000,6.26,0.06,,,38,46,30,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/9/2000,15.21,1.12,,,38,40,35,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/10/2000,11.18,0,,,36,44,28,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/11/2000,3.13,0,,,35,45,25,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/12/2000,9.4,0.01,,,0,,,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/13/2000,13.42,0.16,,,36,43,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/14/2000,15.21,0,,,,,,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/15/2000,11.18,0,,,,,,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/16/2000,18.57,0.01,,,35,41,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/17/2000,12.3,0,,,29,32,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/18/2000,12.97,0,,,24,30,17,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/19/2000,14.99,0,,,29,41,17,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/20/2000,18.57,0,,,23,27,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/21/2000,11.41,0,,,19,24,13,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/22/2000,4.92,0,,,21,30,11,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/23/2000,3.8,0,,,26,37,14,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/24/2000,3.58,0,,,30,45,15,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/25/2000,10.74,0.17,,,36,47,25,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/26/2000,10.29,0.05,,,38,39,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/27/2000,10.29,0,,,33,37,29,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/28/2000,6.93,0.01,,,41,53,29,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/29/2000,10.74,0.06,,,0,,,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/30/2000,6.93,0,,,,,,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/1/2000,10.29,0.01,,,30,37,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/2/2000,8.95,0,,,27,32,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/3/2000,5.37,0,,,25,34,16,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/4/2000,15.21,0,,,31,37,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/5/2000,13.87,0,,,17,25,8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/6/2000,11.18,0,,,14,20,8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/7/2000,7.61,0.06,,,25,31,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/8/2000,9.62,0,,,16,28,3,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/9/2000,7.16,0,,,15,29,0,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/10/2000,8.05,0.01,,,29,34,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/11/2000,17.45,0.11,,,23,31,14,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/12/2000,9.4,0,,,3,14,-8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/13/2000,4.92,0.18,,,7,23,-9,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/14/2000,5.59,0,,,14,26,1,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/15/2000,7.61,0.05,,,17,31,3,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/16/2000,12.53,0,,,24,33,14,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/17/2000,17,0,,,6,14,-2,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/18/2000,6.71,0.06,,,6,15,-4,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/19/2000,11.63,0,,,10,20,-1,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/20/2000,10.74,0.05,,,4,17,-9,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/21/2000,16.11,0.03,,,5,18,-8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/22/2000,9.4,0,,,-4,3,-10,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/23/2000,10.07,0.02,,,6,20,-8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/24/2000,9.84,0,,,2,8,-5,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/25/2000,3.36,0,,,1,14,-12,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/26/2000,9.4,0,,,11,19,3,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/27/2000,7.16,0,,,7,16,-2,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/28/2000,3.58,0,,,9,20,-3,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/29/2000,5.59,0.07,,,20,25,14,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/30/2000,12.3,0,,,23,30,16,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/31/2000,4.7,0,,,15,25,4,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/1/2001,6.49,0,,,13,22,4,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/2/2001,6.26,0,,,5,13,-3,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/3/2001,6.04,0,,,17,27,6,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/4/2001,9.4,0,,,24,30,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/5/2001,14.09,0,,,25,36,13,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/6/2001,8.95,0,,,21,32,10,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/7/2001,11.18,0,,,26,33,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/8/2001,8.95,0,,,16,24,7,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/9/2001,10.29,0,,,,,,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/10/2001,11.41,0,,,,,,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/11/2001,5.59,0,,,24,34,13,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/12/2001,4.7,0,,,28,34,22,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/13/2001,7.61,0,,,34,35,32,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/14/2001,9.62,0.11,,,34,35,33,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/15/2001,14.54,0.02,,,32,34,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/16/2001,10.96,0,,,27,30,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/17/2001,7.16,0,,,20,24,15,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/18/2001,10.07,0,,,22,31,13,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/19/2001,12.75,0,,,21,26,16,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/20/2001,7.61,0,,,15,22,8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/21/2001,4.03,0,,,15,25,4,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/22/2001,5.14,0,,,14,25,3,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/23/2001,6.93,0,,,23,31,15,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/24/2001,11.18,0,,,20,27,12,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/25/2001,7.83,0,,,15,22,8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/26/2001,13.65,0.06,,,25,30,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/27/2001,11.18,0,,,18,26,10,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/28/2001,6.26,0.03,,,18,28,8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/29/2001,11.86,0.59,,,35,41,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/30/2001,8.95,0.12,,,34,38,30,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/31/2001,11.86,0,,,30,33,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/1/2001,11.63,0,,,16,29,2,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/2/2001,11.41,0,,,3,10,-4,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/3/2001,11.86,0.02,,,20,30,10,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/4/2001,7.16,0,,,29,33,25,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/5/2001,11.18,0.01,,,28,32,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/6/2001,6.71,0,,,26,34,17,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/7/2001,6.93,0.05,,,24,35,12,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/8/2001,6.93,0.74,,,41,48,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/9/2001,15.88,0.48,,,34,49,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/10/2001,8.95,0,,,14,19,8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/11/2001,7.38,0,,,17,27,6,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/12/2001,8.5,0,,,28,36,20,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/13/2001,4.7,0.01,,,35,38,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/14/2001,8.72,0.19,,,32,36,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/15/2001,6.93,0,,,30,33,26,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/16/2001,12.75,0,,,22,31,13,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/17/2001,13.2,0,,,12,18,5,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/18/2001,11.86,0,,,17,27,6,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/19/2001,14.09,0,,,34,42,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/20/2001,11.63,0,,,26,35,16,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/21/2001,9.17,0,,,15,22,8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/22/2001,11.86,0.01,,,23,27,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/23/2001,10.07,0,,,25,33,16,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/24/2001,13.87,0.89,,,42,54,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/25/2001,25.5,0,,,41,54,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/26/2001,8.72,0,,,30,39,20,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/27/2001,10.74,0,,,22,28,16,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/28/2001,10.07,0,,,19,28,10,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/1/2001,12.97,0,,,30,41,18,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/2/2001,11.41,0,,,33,42,24,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/3/2001,2.46,0,,,35,50,20,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/4/2001,13.65,0,,,28,35,21,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/5/2001,16.33,0,,,24,29,18,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/6/2001,12.3,0,,,28,36,20,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/7/2001,12.3,0,,,32,44,20,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/8/2001,12.3,0,,,31,36,26,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/9/2001,8.28,0,,,30,39,20,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/10/2001,11.41,0.11,,,33,50,16,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/11/2001,10.51,0.03,,,31,40,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/12/2001,12.75,0.21,,,38,48,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/13/2001,15.21,0,,,,,,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/14/2001,8.95,0.02,,,37,49,25,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/15/2001,15.43,0.42,,,39,45,33,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/16/2001,18.12,0.02,,,31,33,29,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/17/2001,8.5,0,,,31,40,22,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/18/2001,3.13,0,,,32,46,18,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/19/2001,6.49,0,,,35,47,22,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/20/2001,6.26,0,,,37,51,23,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/21/2001,7.16,0,,,39,54,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/22/2001,6.93,0,,,41,55,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/23/2001,11.18,0,,,39,48,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/24/2001,15.21,0,,,27,34,20,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/25/2001,13.87,0,,,22,25,18,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/26/2001,10.29,0,,,24,34,14,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/27/2001,4.47,0,,,29,39,18,0
